dates,EMU TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,UK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,ES TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,BG TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,IR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NL TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,OE TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PT TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,FN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,GR TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,CZ TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,DK TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,HN TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,NW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,PO TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SD TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND,SW TOTAL ALL LIVES DS GOVT. INDEX - TOT RETURN IND
6/25/1999,99.035,213.43,253.123,466.247723133,353.632,246.193,381.796,278.004,221.268,216.28,215.184,323.354,100.22,3.2230294923,35.8792029385,0.4155135261,33.0684253714,NA,36.2025965152,111.7581180004
6/28/1999,98.977,213.218,253.04,469.0820372065,353.592,246.047,381.541,277.858,221.297,216.043,215.016,322.293,100.34,3.2471354501,35.905348687,0.4210128732,33.171618865,NA,36.2545238666,111.5858920643
6/29/1999,99.183,213.77,253.366,470.5562347188,354.727,246.389,382.57,278.34,221.658,216.567,215.213,322.788,100.812,3.2593080887,36.010147229,0.4217310954,33.3440165672,NA,36.3449994855,111.4181341326
6/30/1999,99.326,214.265,253.771,472.7269948028,355.016,246.785,383.044,278.406,221.616,217.122,215.263,323.213,101.2,3.2846458134,36.1204292957,0.4183190426,33.3465541664,NA,36.2762183925,111.3585329341
7/1/1999,99.515,214.932,254.018,474.595135468,355.642,246.941,384.23,277.404,221.516,217.825,215.538,323.469,101.468,3.2996059159,36.0718464621,0.4200311107,33.4024121994,NA,36.2965591447,110.9522326711
7/2/1999,99.042,213.539,252.825,477.3727244678,354.194,246.103,382.024,277.478,221.214,216.396,215.052,322.788,100.864,3.310132653,35.9048425922,0.4206029995,33.389324883,NA,36.2775348095,110.6606887104
7/5/1999,99.173,213.951,253.339,475.2086862775,354.397,246.205,382.639,277.143,221.14,216.772,214.845,322.635,100.861,3.3115755716,35.9167888514,0.4208918597,33.4401021015,NA,36.2712467843,110.7413868295
7/6/1999,98.775,213.17,251.93,470.0933292534,353.087,245.123,381.231,275.886,220.428,216.027,214.091,321.34,100.41,3.3130646138,35.7716207128,0.4201100768,33.3157235512,NA,36.1191970753,110.5956836327
7/7/1999,98.681,213.018,251.564,468.1424431905,352.516,245.024,381.02,274.867,219.931,215.924,213.857,321.318,100.241,3.3078894446,35.750958112,0.4211960339,33.1137317856,NA,36.0357906351,110.541349632
7/8/1999,98.335,212.25,250.686,468.0811017598,350.817,243.871,379.738,274.479,219.441,215.027,213.461,320.246,99.509,3.3050414576,35.6202191302,0.4208535093,33.0523844823,NA,35.7286241942,110.3507788162
7/9/1999,98.616,212.667,251.88,466.9765315453,351.469,245.13,380.502,275.333,220.09,215.675,213.522,321.524,99.705,3.297560707,35.6744111004,0.4182198192,33.0699170559,NA,35.9377149933,110.3316739266
7/12/1999,98.445,212.057,251.488,472.3956414979,350.981,244.609,380.036,274.215,220.141,214.819,213.698,320.635,99.67,3.3032483524,35.6260505897,0.4211584037,32.966513072,NA,36.0175165077,110.2901438267
7/13/1999,98.973,213.342,253.025,472.0486164195,352.804,246.189,381.904,276.826,221.158,216.235,211.833,322.273,100.199,3.2884784039,35.7929838243,0.4205156288,33.1026736392,NA,36.1285047798,110.718648716
7/14/1999,99.025,213.613,253.123,472.7108525945,353.211,245.884,382.077,276.953,221.097,216.445,211.793,322.237,100.506,3.2708166631,35.8081473514,0.4205154501,33.1270954352,NA,35.9772408524,110.8295447468
7/15/1999,99.006,213.992,252.616,470.612463635,353.515,246.014,382.313,274.821,219.552,216.819,213.155,322.146,100.48,3.2698493037,35.865829389,0.420102235,33.1890117187,NA,36.0253673239,110.8083701812
7/16/1999,98.566,212.507,251.801,472.4348758811,351.728,244.882,380.477,275.45,220.066,215.185,212.662,320.949,100.462,3.2718894009,35.6463691733,0.4205530498,33.0911214953,NA,36.0469512614,110.7088182214
7/19/1999,98.479,212.502,251.42,473.0740911183,351.576,244.538,380.008,275.261,219.759,215.185,212.414,320.614,99.827,3.2922826544,35.6282933649,0.4213465563,33.2753078483,NA,36.19823677,110.752460446
7/20/1999,98.701,212.947,252.187,465.5963164251,352.175,245.14,380.805,276.834,220.553,215.651,210.43,321.048,100.03,3.3018911811,35.7158602151,0.4181152459,33.0468510644,NA,36.112192107,110.8866043614
7/21/1999,99.108,213.891,253.511,462.5119904077,353.501,245.268,382.373,277.98,221.738,216.531,211.874,322.455,100.323,3.2900317339,35.751948401,0.4170908383,32.6655294644,NA,36.1643070469,111.3357827874
7/22/1999,99.31,214.33,253.763,465.5446590223,354.237,246.872,383.085,277.27,221.7,217.022,212.117,323.279,100.511,3.3027540459,35.8211583178,0.4172180458,32.6909627694,NA,36.1583470886,111.4460830067
7/23/1999,99.058,213.724,253.347,462.7089293781,353.418,246.01,382.037,276.829,221.046,216.482,211.875,322.333,100.272,3.3114358823,35.7635362085,0.4176259588,32.7291474598,NA,36.0699754972,111.4407624268
7/26/1999,99.029,213.802,253.022,458.6318147872,353.222,245.85,382.004,276.885,221.041,216.594,211.347,322.313,100.223,3.3074810807,35.7632721067,0.4156609503,32.4117802493,NA,35.8123987264,111.4523468179
7/27/1999,99.062,213.847,253.222,459.3156007173,353.241,246.091,382.058,276.916,221.061,216.435,211.428,322.602,100.189,3.3079651128,35.7681922596,0.4142856917,32.4172169528,NA,35.9009577042,111.8322281997
7/28/1999,99.029,213.766,253.124,459.9401376833,353.195,245.964,382.036,276.79,220.901,216.344,211.174,322.369,100.195,3.3092013586,35.7379910319,0.4148892021,32.3949519404,NA,35.9485603733,111.5925
7/29/1999,98.79,213.363,252.479,460.2964635064,352.367,245.291,381.1,275.376,219.97,215.857,210.908,321.486,100.166,3.3118713371,35.7019641562,0.4141999935,32.2377480277,NA,35.8327360433,111.6678148682
7/30/1999,98.563,212.887,251.698,463.7187831088,351.844,244.738,380.254,274.718,219.45,215.422,210.511,320.925,99.985,3.3127771335,35.5899328859,0.4141764567,32.2882921796,NA,35.8124907419,111.5395206208
8/2/1999,97.928,211.059,250.486,465.2050855154,349.445,242.923,377.852,274.752,218.631,213.563,209.43,318.897,98.987,3.3157081733,35.4121772308,0.4148111135,32.3419189601,NA,35.7442530049,111.1703990992
8/3/1999,97.868,211,250.52,464.7575757576,348.839,243.104,377.257,273.356,218.557,213.262,208.623,319.013,98.349,3.3133454571,35.3623636266,0.4149122624,32.3992645191,NA,35.8387462625,111.101519985
8/4/1999,98.059,211.66,250.616,464.7851002865,349.552,243.333,377.992,273.366,218.854,214.145,211.174,319.423,98.456,3.3541111757,35.4559503333,0.4138599196,32.2574860389,NA,35.6273963849,110.8866533367
8/5/1999,97.805,211,249.849,460.8017383486,348.639,242.967,377.301,272.155,217.951,213.645,210.689,319.023,98.269,3.3313885488,35.3200891898,0.4136911965,32.2027417027,NA,35.3850441985,110.8455813372
8/6/1999,97.714,211.154,249.557,458.0626780627,348.277,242.363,376.88,271.117,217.431,213.375,210.306,318.234,98.392,3.3415456788,35.1584336702,0.4135328298,32.0099861637,NA,35.2331299517,110.5874265717
8/9/1999,97.41,210.333,248.947,459.1665417479,347.246,241.574,375.482,271.306,217.131,212.443,209.474,317.268,97.853,3.3425298222,35.0251283292,0.414497855,32.090083782,NA,34.953906587,110.4590020608
8/10/1999,97.454,210.414,249.065,459.6407635653,347.053,241.878,375.603,271.479,217.655,212.596,207.463,317.855,97.995,3.3393328468,35.0215664933,0.4141816267,32.2641486637,NA,35.0298526063,110.4029235382
8/11/1999,97.717,211.157,249.609,461.5888838544,347.785,242.628,376.671,271.581,217.923,213.711,208.022,318.699,98.178,3.3430206232,35.2505241654,0.4151149429,32.5680792195,NA,35.3040137315,110.4919465601
8/12/1999,97.913,211.413,250.228,462.8873771731,348.563,243.143,377.456,272.665,218.354,213.834,209.848,319.375,98.655,3.3461393762,35.4619316653,0.4145878738,32.6540249839,NA,35.5562379864,110.6193032838
8/13/1999,97.942,211.298,250.356,465.3918590522,348.726,243.431,377.558,273.389,218.785,213.676,209.63,319.862,98.601,3.3575467643,35.4767860986,0.4154459015,32.54641363,NA,35.6717302367,110.4590818363
8/16/1999,97.988,211.547,250.353,464.723907767,348.857,243.474,377.901,272.873,218.582,213.949,209.773,319.582,98.689,3.364041818,35.4932777628,0.4155180223,32.6070942332,NA,35.6592729513,110.4088128823
8/17/1999,98.026,211.516,250.45,467.2396467722,349.28,243.413,377.929,273.776,219.054,213.975,209.9,319.828,98.784,3.3724597105,35.4681386061,0.4162840381,32.7560081367,NA,35.8296723412,110.6763677242
8/18/1999,98.386,212.507,251.207,469.4228719354,350.535,244.346,379.433,274.213,219.317,215.076,210.586,320.752,99.317,3.3711325696,35.6233107881,0.4158823246,32.8023670656,NA,35.7899307539,110.8260434891
8/19/1999,98.386,212.322,251.373,470.7673568819,350.542,244.298,379.553,274.309,219.529,214.919,210.804,320.755,99.411,3.364094606,35.6234534696,0.4146178339,32.733474134,NA,35.7554866793,111.0212126901
8/20/1999,98.485,212.614,251.647,468.8807896735,350.847,244.511,379.81,274.511,219.746,215.195,210.762,321.047,99.533,3.3628167775,35.6736043885,0.4144555039,32.7323953903,NA,35.8386883602,111.0934468298
8/23/1999,98.73,213.321,252.16,469.8645357686,351.667,245.228,380.802,275.086,220.161,215.702,211.078,321.563,99.793,3.3704687917,35.7721794803,0.4152913773,32.8824142781,NA,36.0683526061,111.2939777138
8/24/1999,98.557,212.816,251.579,468.7370977535,351.292,244.721,380.308,274.983,219.917,215.301,211.109,321.075,99.675,3.3812710043,35.7395422682,0.4161120047,32.8532476975,NA,36.1146365253,111.2019741363
8/25/1999,98.778,213.355,252.172,472.5026591703,352.125,245.158,381.026,275.705,220.516,215.843,211.782,321.548,100.222,3.3883366268,35.8069637283,0.4169283982,32.7395160804,NA,36.2694062353,111.3754995005
8/26/1999,98.937,213.733,252.784,473.0640499011,352.676,245.669,381.564,275.574,220.507,216.222,211.886,322.086,100.685,3.3644765236,35.8367083328,0.4174762928,32.641783519,NA,36.1988398139,111.4323176823
8/27/1999,98.661,213.081,252.18,471.5309842041,351.714,244.691,380.565,274.866,219.917,215.445,211.697,321.01,100.608,3.3509040459,35.7062329311,0.4165291269,32.6775456133,NA,36.1053646664,111.3500686899
8/30/1999,98.4,212.34,251.579,471.7578243695,350.777,244.133,379.672,273.796,219.173,214.887,211.273,320.46,100.258,3.3556920557,35.6196023568,0.4167994692,32.6363975859,NA,35.9780313117,111.0346979531
8/31/1999,98.222,211.94,251.029,472.5605114934,350.109,243.565,378.944,273.75,219.054,214.418,210.997,320.116,99.979,3.3571061915,35.5188228807,0.4148295598,32.6806611171,NA,35.8646659636,110.8854036491
9/1/1999,98.094,211.67,250.551,468.5584494246,349.683,243.334,378.503,273.526,218.736,214.253,210.961,319.754,99.808,3.3550905641,35.5011231723,0.4145336683,32.7047704227,NA,35.8433000598,110.8536813839
9/2/1999,97.869,211.342,249.726,461.7102888087,349.125,242.796,377.735,272.313,218,213.728,209.842,319.156,99.616,3.3446145552,35.4493256417,0.4117123205,32.5226783933,NA,35.7345971564,110.8184095178
9/3/1999,97.964,211.33,250.251,467.4773002421,348.837,243.46,377.787,273.546,218.831,213.659,209.976,319.987,99.775,3.3635833545,35.4179549915,0.412349509,32.5248310526,NA,35.9671595796,110.8864006005
9/6/1999,98.202,212.15,250.668,468.4808975136,349.585,243.692,378.915,273.608,218.895,214.415,210.001,320.168,100.194,3.3640833374,35.5695215562,0.412305943,32.691871273,NA,36.1581718667,110.9312070044
9/7/1999,97.993,211.75,249.947,466.1688902365,349.412,243.083,378.287,271.538,217.961,214.056,209.898,319.625,100.034,3.3544022005,35.5374934452,0.4129429155,32.6875740503,NA,36.2186859386,110.7041901188
9/8/1999,97.745,211.063,249.564,466.6544398594,348.222,242.359,377.104,272.077,217.893,213.271,209.412,318.801,100,3.3425079369,35.4123420274,0.4136132513,32.8283245634,NA,36.084442075,110.6405049053
9/9/1999,97.706,211.029,249.361,471.1051088131,347.841,242.448,377.113,271.709,217.61,213.156,209.282,318.949,99.666,3.3518948309,35.4155290447,0.4145130996,32.8587944652,NA,36.0749822936,110.5354576695
9/10/1999,97.653,210.807,249.16,471.2912726709,347.586,242.387,376.988,271.937,217.775,213.102,209.258,318.743,99.663,3.3624545039,35.3988778407,0.4154602959,33.0188518193,NA,36.1844080578,110.332855451
9/13/1999,97.492,210.374,249.005,469.5585501859,347.156,241.768,376.382,270.733,217.188,212.771,208.608,318.257,99.648,3.3565133214,35.3853292447,0.4159319855,33.0906732899,NA,36.2619980125,110.1320625428
9/14/1999,97.521,210.715,248.807,467.5631546519,347.327,241.685,376.496,270.344,217.067,213.018,208.566,318.083,99.604,3.3712707091,35.4257851907,0.4161348673,32.8932823647,NA,36.0366972477,110.1783375943
9/15/1999,97.378,210.12,248.601,470.4094927873,346.751,241.839,375.944,269.533,216.717,212.488,208.523,318.302,99.659,3.3644471816,35.3941082267,0.4157051772,32.8450067452,NA,36.0532639864,109.9881553519
9/16/1999,97.463,210.263,248.817,475.330939744,346.829,241.746,376.326,270.887,217.313,212.607,208.547,318.379,99.831,3.3597760663,35.4170927291,0.4143311836,32.8735604227,NA,36.024191306,110.0268280509
9/17/1999,97.855,211.41,249.659,477.2230889236,348.116,242.821,377.811,271.726,217.923,213.714,209.025,319.569,99.976,3.364834386,35.5104951561,0.4140134741,33.0175972721,NA,36.1999396374,109.982541464
9/20/1999,97.923,211.782,249.648,475.2842236412,348.237,242.782,378.374,271.293,217.616,213.929,209.222,319.468,99.939,3.3714452433,35.5467635581,0.4142438244,33.0714041263,NA,36.3069969011,109.8199825589
9/21/1999,97.605,210.619,249.016,473.9062743266,347.626,242.057,377.055,271.296,217.57,212.86,208.852,318.488,99.926,3.3752296585,35.4405511599,0.4143911076,33.0160591073,NA,36.1337550731,109.6613868795
9/22/1999,97.756,211.009,249.408,473.4544603868,347.946,242.556,377.63,271.209,217.852,213.202,209.136,319.268,99.936,3.3816602519,35.4594369191,0.4142356168,32.9958514301,NA,36.0296485031,109.5308796007
9/23/1999,97.757,211.016,249.473,477.4104336895,347.919,242.351,377.578,271.861,217.908,213.13,209.3,319.213,100.095,3.404664289,35.4776487058,0.415932429,33.1153592295,NA,36.2322890107,109.4589365951
9/24/1999,98.271,212.399,250.878,478.5349019608,349.752,243.77,379.218,273.1,218.827,214.349,210.307,320.319,100.053,3.4155014817,35.6311228335,0.4157175087,33.1147321047,NA,36.1788391792,109.7183362478
9/27/1999,98.224,212.212,250.746,478.1543307087,350.015,243.526,379.104,271.994,218.679,214.484,210.227,320.216,99.974,3.4331432724,35.6090110215,0.4154521064,33.0054518179,NA,36.2212425315,109.5544461778
9/28/1999,97.987,211.591,250.024,476.1633935585,348.916,243.266,378.272,272.044,218.245,213.899,210.203,319.769,100.058,3.4372872238,35.5143745039,0.4140995457,33.0469093574,NA,36.1328577385,109.5629370629
9/29/1999,97.874,211.339,249.547,468.8007437248,349.435,242.876,377.845,271.203,217.87,213.611,210.07,319.316,99.991,3.4551032183,35.4518671976,0.4130877898,32.8335296761,NA,35.8129127264,109.5164313382
9/30/1999,97.785,211.097,249.442,470.3556517705,348.438,242.578,377.517,272.234,217.996,213.362,209.796,318.912,99.824,3.4407758282,35.4655886784,0.4137752504,32.7082122093,NA,35.6516808888,109.7284275077
10/1/1999,97.585,210.877,248.729,468.0532342928,348.018,241.823,376.948,270.602,217.199,213.028,209.262,318.13,99.635,3.4454323258,35.4611751726,0.412267714,32.6826991842,NA,35.5026673077,109.6835839599
10/4/1999,97.37,210.268,248.275,469.0864121193,347.1,241.447,375.998,270.547,217.013,212.353,208.923,317.737,99.252,3.3743509281,35.332795265,0.4141257346,32.7764477122,NA,35.5933877842,109.6388644643
10/5/1999,97.462,210.541,248.412,469.3563360668,347.889,241.752,376.256,270.778,217.118,212.604,209.038,317.895,99.275,3.3650805797,35.3820070508,0.4148948562,32.8112054618,NA,35.7973169214,109.5817108403
10/6/1999,97.364,210.245,248.427,469.2743308061,346.725,241.453,375.946,270.41,216.924,212.287,209.093,317.713,98.99,3.3923343643,35.3936727087,0.4145923346,32.7104581022,NA,35.6903535243,109.0128809299
10/7/1999,97.309,209.979,248.427,468.3030489683,346.687,241.39,375.573,270.435,216.904,212.16,209.18,317.694,98.883,3.3458467907,35.3785932393,0.4158989677,32.6031036773,NA,35.677963186,108.4275939991
10/8/1999,97.359,210.265,248.341,473.0558580986,346.896,241.42,375.937,270.267,216.783,212.366,208.911,317.917,98.927,3.3743805376,35.4180287071,0.4177425476,32.5013849081,NA,35.7741211668,108.3813107557
10/11/1999,97.216,209.881,248.02,472.2562111801,346.488,241.135,375.303,269.927,216.475,212.023,208.824,317.432,99.017,3.3742115084,35.3526926286,0.4191742859,32.5577438274,NA,35.8173032568,108.2878816375
10/12/1999,96.993,209.423,247.265,467.1930906848,346.544,240.542,374.549,268.625,215.555,211.535,208.605,316.393,99.009,3.360178349,35.2992303966,0.4189166115,32.4530029885,NA,35.6268634381,108.1277450119
10/13/1999,96.98,209.506,247.215,466.3569344187,345.747,240.533,374.358,268.753,215.807,211.606,208.425,316.717,98.963,3.3351972058,35.2886258156,0.4174868487,32.4136645664,NA,35.4852161162,108.2044997486
10/14/1999,96.629,208.744,246.292,463.2134624251,344.76,239.512,373.223,266.615,214.602,210.815,207.636,315.724,98.377,3.346527245,35.1653170482,0.4183684032,32.3262276544,NA,35.2319092489,107.7429900666
10/15/1999,96.508,208.277,246.056,464.3832463946,343.592,239.541,372.721,267.674,214.903,210.467,207.148,315.409,97.799,3.341592117,35.1258458103,0.4175240655,32.1866427074,NA,35.0778172572,107.911970279
10/18/1999,96.69,208.924,246.328,466.6071703339,344.204,239.941,373.293,267.871,215.145,211.034,207.305,316.089,97.697,3.3413154837,35.1976861505,0.4176562635,32.1525462216,NA,34.8205527179,107.9590808939
10/19/1999,96.541,208.348,246.192,469.6087830524,343.798,239.475,372.647,267.973,215.158,210.584,207.246,315.782,97.062,3.3434137689,35.1454129674,0.4183579841,32.1341135083,NA,35.0252746129,107.8952991453
10/20/1999,96.416,208.212,245.659,468.7764887858,343.56,239.043,372.371,266.882,214.586,210.395,207.13,315.126,97.16,3.3631060138,35.1113921326,0.41970992,32.2810056538,NA,34.98039795,107.72667295
10/21/1999,96.559,208.352,246.301,472.0046511628,343.708,239.812,372.613,267.933,215.324,210.459,206.863,315.964,97.299,3.3676719608,35.1400901204,0.4194664683,32.295349731,NA,35.0877312605,107.8191522763
10/22/1999,96.736,208.905,246.631,473.1798382078,344.366,240.148,373.397,268.08,215.422,211.045,207.387,316.398,97.801,3.3692924146,35.1819319084,0.4209224282,32.5204450189,NA,35.5390167929,107.7285526563
10/25/1999,96.593,208.74,246.194,471.1460604173,344.051,239.54,372.928,268.116,214.675,210.75,207.266,315.441,97.749,3.3780616111,35.1176367721,0.4206249578,32.5024478103,NA,35.5427307599,107.5187640731
10/26/1999,96.513,208.346,246.116,474.4033114652,343.634,239.662,372.485,267.275,214.777,210.78,207.16,315.724,97.292,3.3781462272,35.1163666694,0.4220666583,32.6043597853,NA,35.5837393493,107.2913021745
10/27/1999,96.861,209.006,247.019,478.3229036295,344.627,240.915,373.931,268.853,215.888,211.259,207.248,316.802,97.73,3.3915512511,35.215665698,0.4242613959,32.81005892,NA,35.8760557506,107.5390967096
10/28/1999,97.225,209.785,248.31,480.162170591,345.979,241.465,375.08,270.302,216.955,211.919,208.168,317.434,97.768,3.3897300766,35.3288323426,0.4247730119,32.8069494793,NA,35.9381348107,107.5355450237
10/29/1999,97.62,210.769,249.378,484.0462066812,347.462,242.279,376.611,271.518,217.615,212.875,209.141,318.296,98.58,3.3891802894,35.4876162032,0.4254827351,32.8881396223,NA,36.0786714094,108.0992819232
11/1/1999,97.696,210.942,249.416,485.8341158059,347.518,242.216,377.292,272.209,217.943,212.905,209.445,318.461,98.707,3.386993778,35.5199365045,0.4273019393,32.8450884966,NA,36.05259214,108.0688193492
11/2/1999,97.818,211.169,249.699,490.459824231,347.513,242.799,377.821,272.854,218.507,213.308,209.24,318.675,98.785,3.3875292917,35.5451084837,0.4280364354,32.8537889973,NA,36.0803915684,107.9014802836
